1.477869087196268,1.4518918260575973,-1.0
1.3473133426196329,1.8206607139260023,-1.0
-0.4213695555912894,-0.6703982936958887,1.0
3.272164796646419,2.0967961113403133,-1.0
-0.16544365307632874,0.8573029484140798,1.0
1.8832852938313724,2.3679274947802345,-1.0
0.7111490182572668,0.9936819976876743,-1.0
0.5062794066629165,-0.03582864122396404,1.0
2.1867033132452662,2.1203869121921834,-1.0
2.0693721813359183,2.6577262540578497,-1.0
0.4302547886282774,0.2120867152561634,1.0
0.10449279726645827,0.09285655097651839,1.0
2.5738220335229762,1.9922030369184274,-1.0
1.4747672517169517,1.2203815793594914,-1.0
0.3938163402698262,0.37735691001908606,1.0
-0.04403509558786922,-0.11906942213650652,1.0
-0.2113052424800038,0.16247982857593274,1.0
0.4217595404323098,-0.1558761326293564,1.0
2.2258858918891153,2.836282071607741,-1.0
1.9608297756702382,1.9149178546471097,-1.0
0.3702428180110486,-0.5803348586798,1.0
0.5077020165917286,-0.24194257314703274,1.0
1.6502485905202127,2.373073347547342,-1.0
2.037405264589775,1.26348693490983,-1.0
-0.14319363103486626,0.317569438922064,1.0
0.16362967959444882,0.10479862946782863,1.0
0.17267112872218632,0.3754476712736288,1.0
1.7906560419238153,1.5518110901412416,-1.0
0.028223412614236748,-0.2991173001816274,1.0
-0.47361426341449453,-0.07147304643872956,1.0
1.9658482789077725,1.314966974054525,-1.0
2.729512641921893,2.116492491023706,-1.0
0.45748390963230695,-0.02915793730252629,1.0
0.03098648435155631,0.4436936133044229,1.0
1.3337495854575279,2.2459862523523078,-1.0
3.1140669728287165,1.0342639640888378,-1.0
1.1651712351965575,0.6047302223394941,-1.0
1.0948544852015254,0.7361903839424124,-1.0
-0.3870550706220412,0.14339323491840072,1.0
2.2155304347377283,2.0465231683661105,-1.0
0.6868684668091876,0.32725481373611526,1.0
1.8047364942934718,1.8628749441149308,-1.0
2.4667326172731707,1.6551821050969382,-1.0
0.06585705874099235,0.44881877918386315,1.0
2.1779075454908847,2.0527637503983636,-1.0
1.8739035309805467,2.7498514052292675,-1.0
0.8847726318978715,1.3609176435503894,-1.0
0.28781073821874914,0.15141357693667737,1.0
-0.45618877516252665,-0.30099614960738746,1.0
1.9001832673456525,1.7645535128436085,-1.0
-0.7886411024651369,0.2378436634967132,1.0
0.11654348449057927,-0.1819041089512818,1.0
1.646675925301163,2.625665884856319,-1.0
0.008884289911779277,0.045386785210793854,1.0
2.9749178608610807,1.3078762566895668,-1.0
2.1211956746172804,1.8317614941014972,-1.0
2.896256178704361,2.027543218103069,-1.0
2.0606113050071317,1.64100556141731,-1.0
0.0136106768089695,-0.3443397842619464,1.0
2.3401728433661306,2.564473033836448,-1.0
0.40269428805946855,0.2363608728576536,1.0
0.6768845944698733,0.40837322267541654,1.0
-0.08668472844523605,-0.3135295473942026,1.0
0.25627573209132093,0.015802026078754083,1.0
0.2028537620358146,0.45266122226333305,1.0
1.5018253027465067,2.7696807822871317,-1.0
2.599719671607736,1.9633170403472715,-1.0
-0.025606398350476834,0.14928268983108048,1.0
0.38131365789603383,0.08687746781012512,1.0
0.3591357010746441,0.04001589974058347,1.0
0.27304281736594166,-0.05142500107887567,1.0
1.7676381618919788,1.7205507262151662,-1.0
-0.12034023648653458,-0.26530258511495947,1.0
2.220944313902918,1.78555464878471,-1.0
2.483485055003111,2.510343640088618,-1.0
0.3446953559700353,0.3733741513444073,1.0
0.18551368626262466,-0.17791758420781537,1.0
1.7540137431031546,1.3680844735764315,-1.0
0.4469128594012501,0.4320665957133642,1.0
2.196777976774657,1.6794241216845587,-1.0
